Game, Date, PlayerID, GroupID, Time, Puzzle, Win, NumClicks, RegTime, DisplayTime, HintOn, NumHints, HintTime, Var1, Var2, Var3
24886,2024-09-24 19:51:41,haiwastua100106,2027Ashesistats,69.2368,Candle,1,52,0,1,1,0,0,Classes taken : 2,Familiarity: Yes,Surroundings : Not secluded
24885,2024-09-24 19:51:28,deli0222,2027Ashesistats,22.4187,Candle,1,20,0,1,1,0,0,Classes taken: 3,Familiarity : No,Surrounding: Secluded
24884,2024-09-24 19:51:04,deli0222,2027Ashesistats,24.6872,Candle,1,22,0,1,1,0,0,Classes taken: 3,Familiarity : No,Surrounding: Secluded
24883,2024-09-24 19:50:37,deli0222,2027Ashesistats,30.8529,Candle,1,22,0,1,1,0,0,Classes taken: 3,Familiarity : No,Surrounding: Secluded
24882,2024-09-24 19:50:27,haiwastua100106,2027Ashesistats,174.182,Candle,1,121,0,1,1,0,0,Classes taken : 2,Familiarity: Yes,Surroundings : Not secluded
24881,2024-09-24 19:50:19,xoxo567,2027Ashesistats,33.5129,Candle,1,28,0,1,1,0,0,Classes taken: 2,Familiarity: No,Location: Not secluded
24880,2024-09-24 19:50:04,deli0222,2027Ashesistats,27.518,Candle,1,20,0,1,1,0,0,Classes taken: 3,Familiarity : No,Surrounding: Secluded
24879,2024-09-24 19:49:43,xoxo567,2027Ashesistats,33.3133,Candle,1,26,0,1,1,0,0,Classes taken: 2,Familiarity: No,Location: Not secluded
24878,2024-09-24 19:49:35,deli0222,2027Ashesistats,18.12,Candle,1,17,0,1,1,0,0,Classes taken: 3,Familiarity : No,Surrounding: Secluded
24877,2024-09-24 19:49:17,deli0222,2027Ashesistats,22.6194,Candle,1,19,0,1,1,0,0,Classes taken: 3,Familiarity : No,Surrounding: Secluded
24876,2024-09-24 19:49:07,xoxo567,2027Ashesistats,29.8145,Candle,1,25,0,1,1,0,0,Classes taken: 2,Familiarity: No,Location: Not secluded
24875,2024-09-24 19:48:51,deli0222,2027Ashesistats,20.3874,Candle,1,18,0,1,1,0,0,Classes taken: 3,Familiarity : No,Surrounding: Secluded
24874,2024-09-24 19:48:36,xoxo567,2027Ashesistats,38.3126,Candle,1,29,0,1,1,0,0,Classes taken: 2,Familiarity: No,Location: Not secluded
24873,2024-09-24 19:48:29,deli0222,2027Ashesistats,28.1535,Candle,1,26,0,1,1,0,0,Classes taken: 3,Familiarity : No,Surrounding: Secluded
24872,2024-09-24 19:47:59,deli0222,2027Ashesistats,19.1187,Candle,1,18,0,1,1,0,0,Classes taken: 3,Familiarity : No,Surrounding: Secluded
24871,2024-09-24 19:47:49,xoxo567,2027Ashesistats,33.3138,Candle,1,27,0,1,1,0,0,Classes taken: 2,Familiarity: No,Location: Not secluded
24870,2024-09-24 19:47:39,deli0222,2027Ashesistats,23.3877,Candle,1,19,0,1,1,0,0,Classes taken: 3,Familiarity : No,Surrounding: Secluded
24869,2024-09-24 19:47:28,haiwastua100106,2027Ashesistats,43.5527,Candle,1,31,0,1,1,0,0,Classes taken : 2,Familiarity: Yes,Surroundings : Not secluded
24868,2024-09-24 19:47:08,xoxo567,2027Ashesistats,27.1142,Candle,1,21,0,1,1,0,0,Classes taken: 2,Familiarity: No,Location: Not secluded
24867,2024-09-24 19:47:07,deli0222,2027Ashesistats,29.552,Candle,1,26,0,1,1,0,0,Classes taken: 3,Familiarity : No,Surrounding: Secluded
24866,2024-09-24 19:46:39,xoxo567,2027Ashesistats,36.7117,Candle,1,28,0,1,1,0,0,Classes taken: 2,Familiarity: No,Location: Not secluded
24865,2024-09-24 19:46:36,deli0222,2027Ashesistats,29.9552,Candle,1,26,0,1,1,0,0,Classes taken: 3,Familiarity : No,Surrounding: Secluded
24864,2024-09-24 19:46:33,haiwastua100106,2027Ashesistats,60.5372,Candle,1,31,0,1,1,0,0,Classes taken : 2,Familiarity: Yes,Surroundings : Not secluded
24863,2024-09-24 19:46:05,deli0222,2027Ashesistats,28.6195,Candle,1,24,0,1,1,0,0,Classes taken: 3,Familiarity : No,Surrounding: Secluded
24862,2024-09-24 19:45:54,xoxo567,2027Ashesistats,35.7789,Candle,1,31,0,1,1,0,0,Classes taken: 2,Familiarity: No,Location: Not secluded
24861,2024-09-24 19:45:33,deli0222,2027Ashesistats,39.5517,Candle,1,33,0,1,1,0,0,Classes taken: 3,Familiarity : No,Surrounding: Secluded
24860,2024-09-24 19:45:15,xoxo567,2027Ashesistats,45.81,Candle,1,27,0,1,1,0,0,Classes taken: 2,Familiarity: No,Location: Not secluded
24859,2024-09-24 19:44:53,deli0222,2027Ashesistats,33.3886,Candle,1,27,0,1,1,0,0,Classes taken: 3,Familiarity : No,Surrounding: Secluded
24858,2024-09-24 19:44:29,xoxo567,2027Ashesistats,40.5792,Candle,1,27,0,1,1,0,0,Classes taken: 2,Familiarity: No,Location: Not secluded
24857,2024-09-24 19:44:17,deli0222,2027Ashesistats,28.5192,Candle,1,20,0,1,1,0,0,Classes taken: 3,Familiarity : No,Surrounding: Secluded
24856,2024-09-24 19:43:45,deli0222,2027Ashesistats,38.8876,Candle,1,28,0,1,1,0,0,Classes taken: 3,Familiarity : No,Surrounding: Secluded
24855,2024-09-24 19:43:05,deli0222,2027Ashesistats,35.8526,Candle,1,33,0,1,1,0,0,Classes taken: 3,Familiarity : No,Surrounding: Secluded
24854,2024-09-24 19:42:31,xoxo567,2027Ashesistats,58.0739,Candle,1,35,0,1,1,0,0,Classes taken: 2,Familiarity: No,Surrounding: Not secluded
24853,2024-09-24 19:42:26,deli0222,2027Ashesistats,37.2184,Candle,1,26,0,1,1,0,0,Classes taken: 3,Familiarity : No,Surrounding: Secluded
24852,2024-09-24 19:41:47,deli0222,2027Ashesistats,37.7206,Candle,1,26,0,1,1,0,0,Classes taken: 3,Familiarity : No,Surrounding: Secluded
24851,2024-09-24 19:41:19,xoxo567,2027Ashesistats,133.327,Candle,1,72,0,1,1,5,46.144,Classes taken: 2,Familiarity: No,Surrounding: Not secluded
24850,2024-09-24 19:41:08,deli0222,2027Ashesistats,52.0669,Candle,1,42,0,1,1,0,0,Classes taken: 3,Familiarity : No,Surrounding: Secluded
24849,2024-09-24 19:40:08,deli0222,2027Ashesistats,56.9182,Candle,1,41,0,1,1,0,0,Classes taken: 3,Familiarity : No,Surrounding: Secluded
24848,2024-09-24 19:38:45,a01741572,in1001bsin,110.739,Diamond,1,114,0,1,1,1,99.1525,gpo2,Hombre,PC
24847,2024-09-24 19:36:09,a01741572,in1001bsin,489.683,Piano,1,368,0,1,1,6,378.716,gpo2,Hombre,PC
24846,2024-09-24 19:35:55,a01741552,in1001bsin,107.491,Diamond,1,74,0,1,0,0,0,gpo2,Mujer,Mac
24845,2024-09-24 19:32:05,a01741552,in1001bsin,37.5219,Piano,1,43,0,1,0,0,0,gpo2,Mujer,Mac
24844,2024-09-24 19:31:10,a01741552,in1001bsin,73.9569,Piano,1,39,0,1,0,0,0,gpo2,Mujer,Mac
24843,2024-09-24 19:29:10,a01741552,in1001bsin,89.3385,House of Tangrams,1,67,0,1,1,0,0,gpo2,Mujer,Mac
24842,2024-09-24 19:27:26,a01741552,in1001bsin,164.324,House of Tangrams,1,86,0,1,1,0,0,gpo2,Mujer,Mac
24841,2024-09-24 17:45:57,XQZ,2027Ashesistats,23.9642,Crouching Cat,1,21,0,1,1,0,0,Right-Handed,Music,Touchpad
24840,2024-09-24 17:45:31,XQZ,2027Ashesistats,30.1132,Crouching Cat,1,25,0,1,1,0,0,Right-Handed,Music,Touchpad
24839,2024-09-24 17:44:58,XQZ,2027Ashesistats,34.4057,Crouching Cat,1,31,0,1,1,0,0,Right-Handed,Music,Touchpad
24838,2024-09-24 17:44:06,XQZ,2027Ashesistats,30.5045,Crouching Cat,1,21,0,1,1,0,0,Right-Handed,Music,Touchpad
24837,2024-09-24 17:43:33,XQZ,2027Ashesistats,30.3043,Crouching Cat,1,25,0,1,1,0,0,Right-Handed,Music,Touchpad
24836,2024-09-24 17:43:01,XQZ,2027Ashesistats,39.5895,Crouching Cat,1,40,0,1,1,0,0,Right-Handed,Music,Touchpad
24835,2024-09-24 17:42:20,XQZ,2027Ashesistats,31.204,Crouching Cat,1,24,0,1,1,0,0,Right-Handed,Music,Touchpad
24834,2024-09-24 17:41:44,XQZ,2027Ashesistats,29.0864,Crouching Cat,1,19,0,1,1,0,0,Right-Handed,Music,Touchpad
24833,2024-09-24 17:41:13,XQZ,2027Ashesistats,35.9653,Crouching Cat,1,23,0,1,1,0,0,Right-Handed,Music,Touchpad
24832,2024-09-24 17:40:35,XQZ,2027Ashesistats,40.7033,Crouching Cat,1,26,0,1,1,0,0,Right-Handed,Music,Touchpad
24831,2024-09-24 17:39:52,XQZ,2027Ashesistats,34.6762,Crouching Cat,1,23,0,1,1,0,0,Right-Handed,Music,Touchpad
24830,2024-09-24 17:39:02,XQZ,2027Ashesistats,41.6214,Crouching Cat,1,23,0,1,1,0,0,Right-Handed,Music,Touchpad
24829,2024-09-24 17:38:02,XQZ,2027Ashesistats,31.0826,Crouching Cat,1,20,0,1,1,0,0,Right-Handed,Music,Touchpad
24828,2024-09-24 17:37:09,XQZ,2027Ashesistats,37.8631,Crouching Cat,1,22,0,1,1,0,0,Right-Handed,Music,Touchpad
24827,2024-09-24 17:37:06,Rk,Ashesistats,32.9241,House of Tangrams,1,17,60,1,0,0,0,female,Mechanical engineeering,cohort A
24826,2024-09-24 17:36:32,Rk,Ashesistats,43.232,House of Tangrams,1,19,60,1,0,0,0,female,Mechanical engineeering,cohort A
24825,2024-09-24 17:36:28,XQZ,2027Ashesistats,36.9331,Crouching Cat,1,21,0,1,1,0,0,Right-Handed,Music,Touchpad
24824,2024-09-24 17:35:50,XQZ,2027Ashesistats,49.2375,Crouching Cat,1,23,0,1,1,0,0,Right-Handed,Music,Touchpad
24823,2024-09-24 17:35:46,Rk,Ashesistats,38.8702,House of Tangrams,1,18,60,1,0,0,0,female,Mechanical engineeering,cohort A
24822,2024-09-24 17:35:06,Rk,Ashesistats,39.0708,House of Tangrams,1,21,60,1,0,0,0,female,Mechanical engineeering,cohort A
24821,2024-09-24 17:34:59,XQZ,2027Ashesistats,52.6118,Crouching Cat,1,25,0,1,1,0,0,Right-Handed,Music,Touchpad
24820,2024-09-24 17:34:25,Rk,Ashesistats,38.0374,House of Tangrams,1,22,60,1,0,0,0,female,Mechanical engineeering,cohort A
24819,2024-09-24 17:33:51,XQZ,2027Ashesistats,83.9676,Crouching Cat,1,39,0,1,1,0,0,Right-Handed,Music,Touchpad
24818,2024-09-24 17:33:46,Rk,Ashesistats,37.0882,House of Tangrams,1,20,60,1,0,0,0,female,Mechanical engineeering,cohort A
24817,2024-09-24 17:33:07,Rk,Ashesistats,34.6388,House of Tangrams,1,24,60,1,0,0,0,female,Mechanical engineeering,cohort A
24816,2024-09-24 17:32:30,Rk,Ashesistats,31.654,House of Tangrams,1,18,60,1,0,0,0,female,Mechanical engineeering,cohort A
24815,2024-09-24 17:31:56,Rk,Ashesistats,29.6413,House of Tangrams,1,18,60,1,0,0,0,female,Mechanical engineeering,cohort A
24814,2024-09-24 17:31:33,XQZ,2027Ashesistats,127.085,Crouching Cat,1,44,0,1,1,0,0,Right-Handed,Music,Touchpad
24813,2024-09-24 17:31:25,Rk,Ashesistats,36.5371,House of Tangrams,1,19,60,1,0,0,0,female,Mechanical engineeering,cohort A
24812,2024-09-24 17:25:25,XQZ,2027Ashesistats,51.4345,House of Tangrams,1,21,0,1,1,0,0,Male,EE,Cohort B
24811,2024-09-24 17:24:16,XQZ,2027Ashesistats,113.206,House of Tangrams,1,68,0,1,1,0,0,Male,EE,Cohort B
24810,2024-09-24 17:10:27,Wolf,2027AshesiStats,72.2019,Laughing Man,1,31,0,1,1,0,0,Touchpad,A levels,EE
24809,2024-09-24 17:09:08,Wolf,2027AshesiStats,93.1846,Laughing Man,1,49,0,1,1,0,0,Touchpad,A levels,EE
24808,2024-09-24 17:07:31,Wolf,2027AshesiStats,83.9511,Laughing Man,1,46,0,1,1,0,0,Touchpad,A levels,EE
24807,2024-09-24 16:29:34,Rk,Ashesistats,42.7665,House of Tangrams,1,22,0,1,1,0,0,Female,Mechanical engineering,Cohort A
24806,2024-09-24 16:28:50,Rk,Ashesistats,35.1244,House of Tangrams,1,19,0,1,1,0,0,Female,Mechanical engineering,Cohort A
24805,2024-09-24 16:28:13,Rk,Ashesistats,32.6768,House of Tangrams,1,19,0,1,1,0,0,Female,Mechanical engineering,Cohort A
24804,2024-09-24 16:27:39,Rk,Ashesistats,32.0397,House of Tangrams,1,18,0,1,1,0,0,Female,Mechanical engineering,Cohort A
24803,2024-09-24 16:27:05,Rk,Ashesistats,33.4056,House of Tangrams,1,19,0,1,1,0,0,Female,Mechanical engineering,Cohort A
24802,2024-09-24 16:26:30,Rk,Ashesistats,34.3404,House of Tangrams,1,21,0,1,1,0,0,Female,Mechanical engineering,Cohort A
24801,2024-09-24 16:25:53,Rk,Ashesistats,28.879,House of Tangrams,1,21,0,1,1,0,0,Female,Mechanical engineering,Cohort A
24800,2024-09-24 16:25:23,Rk,Ashesistats,48.8512,House of Tangrams,1,34,0,1,1,0,0,Female,Mechanical engineering,Cohort A
24799,2024-09-24 16:24:32,Rk,Ashesistats,35.2676,House of Tangrams,1,24,0,1,1,0,0,Female,Mechanical engineering,Cohort A
24798,2024-09-24 16:23:56,Rk,Ashesistats,29.9742,House of Tangrams,1,22,0,1,1,0,0,Female,Mechanical engineering,Cohort A
24797,2024-09-24 16:23:24,Rk,Ashesistats,34.2381,House of Tangrams,1,25,0,1,1,0,0,Female,Mechanical engineering,Cohort A
24796,2024-09-24 16:22:48,Rk,Ashesistats,38.9237,House of Tangrams,1,23,0,1,1,0,0,Female,Mechanical engineering,Cohort A
24795,2024-09-24 16:22:07,Rk,Ashesistats,35.4029,House of Tangrams,1,22,0,1,1,0,0,Female,Mechanical engineering,Cohort A
24794,2024-09-24 16:21:30,Rk,Ashesistats,44.0344,House of Tangrams,1,32,0,1,1,0,0,Female,Mechanical engineering,Cohort A
24793,2024-09-24 16:20:45,Rk,Ashesistats,38.087,House of Tangrams,1,24,0,1,1,0,0,Female,Mechanical engineering,Cohort A
24792,2024-09-24 16:20:05,Rk,Ashesistats,39.1879,House of Tangrams,1,27,0,1,1,0,0,Female,Mechanical engineering,Cohort A
24791,2024-09-24 16:19:23,Rk,Ashesistats,40.2987,House of Tangrams,1,22,0,1,1,0,0,Female,Mechanical engineering,Cohort A
24790,2024-09-24 16:18:57,EU123,2027Ashesistats,121.35,House of Tangrams,1,36,0,1,1,0,0,Male,Cohort A,EE
24789,2024-09-24 16:18:42,Rk,Ashesistats,58.8756,House of Tangrams,1,38,0,1,1,0,0,Female,Mechanical engineering,Cohort A
24788,2024-09-24 16:17:41,Rk,Ashesistats,42.0233,House of Tangrams,1,25,0,1,1,0,0,Female,Mechanical engineering,Cohort A
24787,2024-09-24 16:16:58,Rk,Ashesistats,49.9318,House of Tangrams,1,30,0,1,1,0,0,Female,Mechanical engineering,Cohort A
24786,2024-09-24 16:16:09,EU123,2027Ashesistats,331.762,Candle,1,103,0,1,1,3,188.929,Male,Cohort A,EE
24785,2024-09-24 16:16:05,Rk,Ashesistats,71.3241,House of Tangrams,1,39,0,1,1,0,0,Female,Mechanical engineering,Cohort A
24784,2024-09-24 16:13:04,A01708032,20240924TEC2,346.932,Laughing Man,1,119,0,0,0,0,0,20,M,2
24783,2024-09-24 16:10:46,A01711489,20240924TEC2,31.7199,Laughing Man,1,28,0,1,1,3,1.57019,19,M,4
24782,2024-09-24 16:10:35,55822027,2027Ashesistats,20.8705,House of Tangrams,1,19,0,1,1,0,0,,,
24781,2024-09-24 16:10:11,55822027,2027Ashesistats,25.7846,House of Tangrams,1,20,0,1,1,0,0,,,
24780,2024-09-24 16:09:42,55822027,2027Ashesistats,24.3175,House of Tangrams,1,18,0,1,1,0,0,,,
24779,2024-09-24 16:09:05,55822027,2027Ashesistats,107.491,House of Tangrams,1,44,0,1,1,0,0,,,
24778,2024-09-24 16:03:18,A01067837,20240924TEC2,53.7533,Laughing Man,1,37,0,1,1,7,5.85242,20,M,3
24777,2024-09-24 16:01:20,Wolf,2027AshesiStats,56.3516,Laughing Man,1,37,0,1,1,0,0,Female,Electrical Engineering,B
24776,2024-09-24 16:01:01,Avogadro,2027Ashesistats,22.2144,Laughing Man,1,26,0,1,1,0,0,TouchPad Vs Mouse,Educational Background,Cohort
24775,2024-09-24 16:00:25,Avogadro,2027Ashesistats,21.7044,Laughing Man,1,27,0,1,1,0,0,TouchPad Vs Mouse,Educational Background,Cohort
24774,2024-09-24 16:00:17,Wolf,2027AshesiStats,85.2161,Laughing Man,1,44,0,1,1,0,0,Female,Electrical Engineering,B
24773,2024-09-24 16:00:16,A01711618,20240924TEC2,390.711,Laughing Man,1,251,0,0,0,0,0,19,M,5
24772,2024-09-24 15:59:42,A01707679,20240924TEC2,335.684,Laughing Man,1,214,0,0,0,0,0,19,M,5
24771,2024-09-24 15:58:48,Avogadro,2027Ashesistats,25.0278,Laughing Man,1,21,0,1,1,0,0,TouchPad Vs Mouse,Educational Background,Cohort
24770,2024-09-24 15:58:15,A01712506,20240924TEC1,239.345,Laughing Man,1,132,0,0,0,0,0,19,M,6
24769,2024-09-24 15:58:09,Avogadro,2027Ashesistats,27.2479,Laughing Man,1,26,0,1,1,0,0,TouchPad Vs Mouse,Educational Background,Cohort
24768,2024-09-24 15:57:57,A01706785,20240924TEC2,224.296,Laughing Man,1,129,0,0,0,0,0,20,M,6
24767,2024-09-24 15:57:46,GrandBrisco,2027Ashesistats,24.113,Laughing Man,1,35,0,1,1,0,0,Mouse,A-levels,
24766,2024-09-24 15:57:32,A01067898,20240924TEC2,199.101,Laughing Man,1,159,0,0,0,0,0,19,M,3
24765,2024-09-24 15:57:30,A01665068,202409TEC2,155.618,Laughing Man,1,134,0,0,0,0,0,20,F,1
24764,2024-09-24 15:57:26,A01707218,20240924TEC2,190.367,Laughing Man,1,116,0,0,0,0,0,20,M,2
24763,2024-09-24 15:57:11,GrandBrisco,2027Ashesistats,17.2062,Laughing Man,1,28,0,1,1,0,0,Mouse,A-levels,
24762,2024-09-24 15:57:08,A01711596,20240924TEC3,104.797,Laughing Man,1,72,0,0,0,0,0,20,F,1
24761,2024-09-24 15:57:06,A01711940,20240924TEC2,174.176,Laughing Man,1,121,0,0,0,0,0,21,M,5
24759,2024-09-24 15:57:02,Avogadro,2027Ashesistats,24.9012,Laughing Man,1,29,0,1,1,0,0,TouchPad Vs Mouse,Educational Background,Cohort
24760,2024-09-24 15:57:02,Wolf,2027AshesiStats,74.2176,Laughing Man,1,44,0,1,1,0,0,Female,Electrical Engineering,B
24758,2024-09-24 15:57:00,A00573321,20240924TEC2,176.38,Laughing Man,1,83,0,0,0,0,0,20,M,3
24757,2024-09-24 15:56:51,GrandBrisco,2027Ashesistats,19.7805,Laughing Man,1,28,0,1,1,0,0,Mouse,A-levels,
24756,2024-09-24 15:56:50,A01711539,20240924TEC2,160.445,Laughing Man,1,146,0,0,0,0,0,18,M,5
24755,2024-09-24 15:56:46,Atomcmuscles,2027Ashesistats,25.401,Laughing Man,1,27,0,1,1,0,0,Touchpad,WASSCE,
24754,2024-09-24 15:56:31,A01711371,20240924TEC2,133.564,Laughing Man,1,106,0,0,0,0,0,19,M,4
24753,2024-09-24 15:56:26,Avogadro,2027Ashesistats,28.4904,Laughing Man,1,27,0,1,1,0,0,TouchPad Vs Mouse,Educational Background,Cohort
24752,2024-09-24 15:56:18,GrandBrisco,2027Ashesistats,28.6637,Laughing Man,1,58,0,1,1,0,0,Mouse,A-levels,
24751,2024-09-24 15:56:17,A01711784,20240924TEC2,84.2752,Laughing Man,1,57,0,0,0,0,0,19,F,1
24750,2024-09-24 15:56:09,A01711772,20240924TEC2,119.953,Laughing Man,1,90,0,0,0,0,0,19,F,4
24749,2024-09-24 15:56:05,Atomcmuscles,2027Ashesistats,17.9332,Laughing Man,1,21,0,1,1,0,0,Touchpad,WASSCE,
24748,2024-09-24 15:55:49,A01707912,20240924TEC2,95.3535,Laughing Man,1,52,0,0,0,0,0,20,M,6
24747,2024-09-24 15:55:48,Avogadro,2027Ashesistats,32.1984,Laughing Man,1,25,0,1,1,0,0,TouchPad Vs Mouse,Educational Background,Cohort
24746,2024-09-24 15:55:47,GrandBrisco,2027Ashesistats,23.2804,Laughing Man,1,42,0,1,1,0,0,Mouse,A-levels,
24745,2024-09-24 15:55:36,Wolf,2027AshesiStats,49.5195,Laughing Man,1,28,0,1,1,0,0,Female,Electrical Engineering,B
24744,2024-09-24 15:55:33,A01707697,20240924TEC3,99.3827,Laughing Man,1,81,0,1,1,6,3.354,18,M,7
24743,2024-09-24 15:55:32,Atomcmuscles,2027Ashesistats,19.9518,Laughing Man,1,19,0,1,1,0,0,Touchpad,WASSCE,
24742,2024-09-24 15:55:22,GrandBrisco,2027Ashesistats,27.3884,Laughing Man,1,37,0,1,1,0,0,Mouse,A-levels,
24741,2024-09-24 15:55:09,Atomcmuscles,2027Ashesistats,22.2997,Laughing Man,1,20,0,1,1,0,0,Touchpad,WASSCE,
24740,2024-09-24 15:55:08,Avogadro,2027Ashesistats,26.3432,Laughing Man,1,26,0,1,1,0,0,TouchPad Vs Mouse,Educational Background,Cohort
24739,2024-09-24 15:55:00,A01709364,20240924TEC2,32.2693,Laughing Man,1,33,0,0,0,0,0,19,M,2
24738,2024-09-24 15:54:53,GrandBrisco,2027Ashesistats,31.9379,Laughing Man,1,41,0,1,1,0,0,Mouse,A-levels,
24737,2024-09-24 15:54:38,Atomcmuscles,2027Ashesistats,24.4013,Laughing Man,1,23,0,1,1,0,0,Touchpad,WASSCE,
24736,2024-09-24 15:54:34,Wolf,2027AshesiStats,73.4184,Laughing Man,1,33,0,1,1,0,0,Female,Electrical Engineering,B
24735,2024-09-24 15:54:33,Avogadro,2027Ashesistats,26.8302,Laughing Man,1,34,0,1,1,0,0,TouchPad Vs Mouse,Educational Background,Cohort
24734,2024-09-24 15:54:17,GrandBrisco,2027Ashesistats,26.6935,Laughing Man,1,31,0,1,1,0,0,Mouse,A-levels,
24733,2024-09-24 15:54:12,taku,2027Ashesistats,47.0971,House of Tangrams,1,36,0,1,1,0,0,M,ME,A
24732,2024-09-24 15:53:56,Atomcmuscles,2027Ashesistats,83.527,Laughing Man,1,62,0,1,1,0,0,Touchpad,WASSCE,
24731,2024-09-24 15:53:53,Avogadro,2027Ashesistats,30.5624,Laughing Man,1,31,0,1,1,0,0,TouchPad Vs Mouse,Educational Background,Cohort
24730,2024-09-24 15:53:46,GrandBrisco,2027Ashesistats,31.9578,Laughing Man,1,55,0,1,1,0,0,Mouse,A-levels,
24729,2024-09-24 15:53:11,GrandBrisco,2027Ashesistats,26.6275,Laughing Man,1,39,0,1,1,0,0,Mouse,A-levels,
24728,2024-09-24 15:52:43,GrandBrisco,2027Ashesistats,29.221,Laughing Man,1,44,0,1,1,0,0,Mouse,A-levels,
24727,2024-09-24 15:52:30,Atomcmuscles,2027Ashesistats,20.3626,Laughing Man,1,21,0,1,1,0,0,Touchpad,WASSCE,
24726,2024-09-24 15:52:18,A01709364,20240924TEC2,39.7947,House of Tangrams,1,43,0,1,1,0,0,19,M,2
24725,2024-09-24 15:52:15,taku,2027Ashesistats,28.7023,House of Tangrams,1,24,0,1,1,0,0,M,ME,A
24724,2024-09-24 15:52:14,A01741785,in1001bsin,49.8166,Diamond,1,59,0,1,1,0,0,gpo1,hombre,laptop
24723,2024-09-24 15:52:06,Atomcmuscles,2027Ashesistats,53.2306,Laughing Man,1,55,0,1,1,0,0,Touchpad,WASSCE,
24722,2024-09-24 15:52:03,Avogadro,2027Ashesistats,55.527,Laughing Man,1,45,0,1,1,0,0,TouchPad Vs Mouse,Educational Background,Cohort
24721,2024-09-24 15:51:42,GrandBrisco,2027Ashesistats,20.9124,Laughing Man,1,29,0,1,1,0,0,Mouse,A-levels,
24720,2024-09-24 15:51:38,A01711539,20240924TEC2,73.5182,House of Tangrams,1,65,0,1,1,1,45.786,18,M,5
24718,2024-09-24 15:51:35,A01707679,20240924TEC2,43.3349,House of Tangrams,1,41,0,1,1,0,0,19,M,5
24719,2024-09-24 15:51:35,A01707697,20240924TEC2,217.656,House of Tangrams,1,152,0,1,1,7,124.988,18,M,7
24717,2024-09-24 15:51:23,A01707912,20240924TEC2,215.199,House of Tangrams,1,152,0,1,1,5,65.2893,20,M,6
24716,2024-09-24 15:51:20,A01708032,20240924TEC2,208.851,House of Tangrams,1,107,0,1,1,5,129.344,20,M,2
24715,2024-09-24 15:51:19,GrandBrisco,2027Ashesistats,26.455,Laughing Man,1,31,0,1,1,0,0,Mouse,A-levels,
24714,2024-09-24 15:51:11,Atomcmuscles,2027Ashesistats,54.6472,Laughing Man,1,45,0,1,1,0,0,Touchpad,WASSCE,
24713,2024-09-24 15:51:00,A01706785,20240924TEC2,199.23,House of Tangrams,1,119,0,1,1,3,152.684,20,M,6
24712,2024-09-24 15:50:59,A01711489,20240924TEC2,202.728,House of Tangrams,1,218,0,1,1,1,143.649,19,M,4
24711,2024-09-24 15:50:53,Aoo887580,20240924TEC2,197.577,House of Tangrams,1,139,0,1,1,1,145.41,20,M,3
24710,2024-09-24 15:50:51,GrandBrisco,2027Ashesistats,36.0689,Laughing Man,1,33,0,1,1,0,0,Mouse,A-levels,
24709,2024-09-24 15:50:49,A01711618,20240924TEC2,201.22,House of Tangrams,1,129,0,1,1,2,155.386,19,M,5
24708,2024-09-24 15:50:44,A01712506,20240924TEC1,173.846,House of Tangrams,1,97,0,1,1,4,135.446,20,M,6
24707,2024-09-24 15:50:43,A01665068,202409TEC2,170.461,House of Tangrams,1,136,0,1,1,3,113.249,20,F,1
24706,2024-09-24 15:50:41,Wolf,2027AshesiStats,167.183,Laughing Man,1,61,0,1,1,0,0,Female,Electrical Engineering,B
24705,2024-09-24 15:50:40,Avogadro,2027Ashesistats,369.526,Laughing Man,1,224,0,1,1,0,0,TouchPad Vs Mouse,Educational Background,Cohort
24704,2024-09-24 15:50:11,A01712375,20240924TEC2,159.005,House of Tangrams,1,84,0,1,1,5,95.7066,19,M,2
24703,2024-09-24 15:50:10,Atomcmuscles,2027Ashesistats,364.379,Laughing Man,1,194,0,1,1,4,239.29,Touchpad,WASSCE,
24702,2024-09-24 15:50:04,GrandBrisco,2027Ashesistats,43.5267,Laughing Man,1,30,0,1,1,0,0,Mouse,A-levels,
24701,2024-09-24 15:49:44,A01711784,20240924TEC2,127.129,House of Tangrams,1,68,0,1,1,4,61.8238,19,F,1
24700,2024-09-24 15:49:33,A01709364,20240924TEC2,122.36,House of Tangrams,1,127,0,1,1,0,0,19,M,2
24699,2024-09-24 15:49:29,A01067898,20240924TEC2,112.709,House of Tangrams,1,82,0,1,1,3,41.17,19,M,3
24698,2024-09-24 15:49:24,A01711539,20240924TEC2,105.099,House of Tangrams,1,78,0,1,1,1,104.152,18,M,5
24697,2024-09-24 15:49:18,GrandBrisco,2027Ashesistats,57.881,Laughing Man,1,55,0,1,1,0,0,Mouse,A-levels,
24696,2024-09-24 15:48:49,A01707288,20240924TEC2,44.4995,House of Tangrams,1,54,0,1,1,0,0,19,M,5
24694,2024-09-24 15:48:48,A00573321,20240924TEC2,71.434,House of Tangrams,1,54,0,1,1,2,3.38629,20,M,3
24695,2024-09-24 15:48:48,XQZ,2027Ashesistats,175.112,House of Tangrams,1,80,0,1,1,0,0,Male,EE,Cohort B
24693,2024-09-24 15:48:46,A01711940,20240924TEC2,48.1951,House of Tangrams,1,42,0,1,1,0,0,21,M,6
24692,2024-09-24 15:48:29,A01705988,20240924TEC2,44.9935,House of Tangrams,1,29,0,1,1,0,0,21,M,7
